Simulation has 15 agents and 0 obstacle vertices in it.
Running simulation
step= 0  t=0.000  (40.000, 0.000)  (36.542, 16.269)  (26.765, 29.726)  (12.361, 38.042)  (-4.181, 39.781)  (-20.000, 34.641)  (-32.361, 23.511)  (-39.126, 8.316)  (-39.126, -8.316)  (-32.361, -23.511)  (-20.000, -34.641)  (-4.181, -39.781)  (12.361, -38.042)  (26.765, -29.726)  (36.542, -16.269)
step= 74  t=74.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.524)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.524)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 75  t=75.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.524)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.524)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 76  t=76.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.524)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.524)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 77  t=77.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 78  t=78.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 79  t=79.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 80  t=80.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 81  t=81.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 82  t=82.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 83  t=83.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 84  t=84.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 85  t=85.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 86  t=86.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 87  t=87.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 88  t=88.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 89  t=89.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 90  t=90.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 91  t=91.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 92  t=92.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 93  t=93.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 94  t=94.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 95  t=95.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 96  t=96.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 97  t=97.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 98  t=98.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 99  t=99.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 100  t=100.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 101  t=101.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 102  t=102.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 103  t=103.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 104  t=104.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 105  t=105.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 106  t=106.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 107  t=107.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 108  t=108.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 109  t=109.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 110  t=110.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 111  t=111.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 112  t=112.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 113  t=113.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 114  t=114.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 115  t=115.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 116  t=116.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 117  t=117.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 118  t=118.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 119  t=119.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 120  t=120.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 121  t=121.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 122  t=122.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 123  t=123.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 124  t=124.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 125  t=125.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 126  t=126.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 127  t=127.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 128  t=128.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 129  t=129.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 130  t=130.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 131  t=131.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 132  t=132.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 133  t=133.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 134  t=134.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 135  t=135.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 136  t=136.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 137  t=137.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 138  t=138.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 139  t=139.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 140  t=140.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 141  t=141.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 142  t=142.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 143  t=143.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 144  t=144.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 145  t=145.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 146  t=146.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
step= 147  t=147.000  (10.581, 0.000)  (9.667, 4.304)  (7.080, 7.864)  (3.270, 10.064)  (-1.106, 10.523)  (-5.291, 9.164)  (-8.561, 6.220)  (-10.350, 2.200)  (-10.350, -2.200)  (-8.561, -6.220)  (-5.291, -9.164)  (-1.106, -10.523)  (3.270, -10.064)  (7.080, -7.864)  (9.667, -4.304)
